"id","geom","borough","block","lot","cd","ct2010","cb2010","schooldist","council","zipcode","firecomp","policeprct","healthcent","healtharea","sanitboro","sanitdistr","sanitsub","address","zonedist1","zonedist2","zonedist3","zonedist4","overlay1","overlay2","spdist1","spdist2","spdist3","ltdheight","splitzone","bldgclass","landuse","easements","ownertype","ownername","lotarea","bldgarea","comarea","resarea","officearea","retailarea","garagearea","strgearea","factryarea","otherarea","areasource","numbldgs","numfloors","unitsres","unitstotal","lotfront","lotdepth","bldgfront","bldgdepth","ext","proxcode","irrlotcode","lottype","bsmtcode","assessland","assesstot","exemptland","exempttot","yearbuilt","yearalter1","yearalter2","histdist","landmark","builtfar","residfar","commfar","facilfar","borocode","bbl","condono","tract2010","xcoord","ycoord","zonemap","zmcode","sanborn","taxmap","edesignum","appbbl","appdate","plutomapid","firm07_fla","pfirm15_fl","version","mappluto_f","shape_leng","shape_area"
157217,"01060000203E910100020000000103000000010000001400000080855AD3A75D2E4100BE52966F950941001FF42C815D2E41001E166A2394094180B515BB6F5D2E4100645DDC3494094180B740024B5D2E4100585BB15C94094180A7578A435D2E410076BE9FF693094100B4C8761A5D2E410044FAED2594094180666666295D2E410078E926DE94094180B515BB6F5D2E41006EC5FE8B94094180D40928815D2E4100BCE314789409418067B3AA7E5D2E4100240681899409418096904F7A5D2E4100F46C56B194094180257582775D2E4100FC3A70D594094180029AC8765D2E41007C6132FB94094100871699715D2E41004260E51995094180764F9E6C5D2E41004850FC2C95094100A089706A5D2E4100ACADD84495094180DA8A3D6D5D2E410028ED0D6C95094100DCD741B95C2E4100365EBA12960941801058B9C55C2E410002BC058496094180855AD3A75D2E4100BE52966F9509410103000000010000000B0000008058A8F5D45D2E410006F016448D09418019E258C65D2E4100BADA8A608C094100F2418F905D2E4100E4A59B968C094180C64BB7905D2E410004E78C978C0941800512D4935D2E410044FAEDB28C094180726851965D2E41006007CED08C09418044692F985D2E410054C1A8F38C094100A9A4CE985D2E41004AEA04148D094100A9A4CE985D2E4100F675E0368D094100C13963975D2E4100DAACFA818D09418058A8F5D45D2E410006F016448D0941","QN",6,38,402,"1","1015","30",26,11101,"L115",108,41,720,"4","02","3B","1-01 54 AVENUE","R10","","","","","","SHP","","","","N","T2","07",1,"P","NYS OGS",37100,0,0,0,0,0,0,0,0,0,"7",0,0,0,0,255,119,0,0,"","0","Y","9","5",96300,108900,96300,108900,2011,0,0,"","",0,10,0,10,4,4000060038,0,"0001",0,0,"8d","","401 011","40101","",0,"","1","1","1","17V1.1",0,557.158338359,3434.72653669
157220,"01060000203E9101000100000001030000000100000022000000804F1E96FB6B2F4100C07D1D83E10A4180A1D6F4E56B2F4100C8293A86E10A41009B55DFD06B2F4100B22E6EF1E10A4180B5157BB46B2F4100AA825184E20A41008F53B4986B2F4100AE47E128E30A4100FA7E2A726B2F41002A3A9219E40A4100A089F05B6B2F4100B8AF03ACE40A41808EE432306B2F41001EC9E5EDE50A41809CA223156B2F4100FA5C6DCFE60A41806FF045E76A2F4100081B9E79E80A410076E09C8A6A2F4100B0E1E914EC0A41804E40D3A2692F410048BF7D1AF50A41805DDC86F6672F41001A51DA64F50A4180F2B0100E672F4100ECE2368DF50A41004ED1D104672F41001C7C61EBF50A41805227E004672F4100529621F4F50A4100FCA9F103672F4100168C4AF4F50A4100C286E7F3662F41009EEFA797F60A4100182693B9672F410098FF9042F70A410069006FB6672F410086A75767F70A41001826936F672F4100B437F872F70A41806132556F672F41009A081BBBF70A418031772DDB662F4100A067B336F70A4100FCA9F1D2662F4100569FAB8CF70A4180B81E4597662F410046037896F70A4180438BAC96652F4100D88173C0010B418026C2C69E652F4100E2E99504040B418062101875652F4100EC2FBB9B050B4100CB1087B2672F41008A416049080B418006F016D0672F4100CAC3424A080B41806FF00510682F41000C022B4C080B410079E9E67B692F41003A92CBF4F90A41002C6559176B2F4100B6A679BDE90A41804F1E96FB6B2F4100C07D1D83E10A41","QN",4301,1,407,"907","1045","25",19,11354,"L130",109,43,1200,"4","07","5E","26-02 ULMER STREET","M2-1","M1-1","","","","","CP","","","","Y","T9","07",1,"M","NYPD",365000,86830,86830,0,13520,0,64310,0,0,9000,"2",2,2,0,1,304.5,490,300,300,"","0","Y","5","5",2569050,12200850,2569050,12200850,1993,0,0,"","",0.24,0,2,0,4,4043010001,0,"0907",1029107,221069,"10a","","405 014","42203","",0,"","1","1","1","17V1.1",0,3500.23055684,243503.210965
163060,"01060000203E910100010000000103000000010000004200000080D5E76A23BD2F410026E483EAFD0B41004D840DB1BC2F4100A223B975FE0B410021B0F279BC2F4100F263CCB8FE0B4100F46CD61ABB2F41005227A0BEFF0B4100CFF75327BB2F4100D8F0F4AF010C4180C5FE7229BB2F41001CEBE2A8010C41004CA68A31BB2F4100244A7B92010C418089B0A139BB2F4100721B0D81010C418006F09643BB2F410054E3A56A010C4100BBB84D4CBB2F4100A4703D54010C418037F84256BB2F410060545240010C418047E1BA5DBB2F41008CDB682C010C4180C5FE3265BB2F41004850FC1A010C41009F3C6C6BBB2F41009A9999FF000C4180D409286FBB2F410058A835E4000C4180787AA571BB2F4100AE25E4B9000C4180E5D02274BB2F410098FF908F000C41805227A076BB2F4100A245B66C000C41802C435C7ABB2F4100AA605451000C4100D8817382BB2F41006ABC7433000C41004CA68A8ABB2F410004C58F1A000C4180006F4193BB2F4100E6D02209000C41807D1DF89BBB2F4100C68F31FAFF0B41808D97AEA4BB2F4100CAC342EBFF0B4100DDB504AEBB2F410016D9CEDEFF0B418059F5F9B7BB2F41001C7C61CDFF0B41803BDF4FC1BB2F410068226CC3FF0B4180B88D06CABB2F4100B4C876B9FF0B418075719BD4BB2F4100240681AFFF0B4100BB27CFDFBB2F41004E6210A3FF0B4100098A1FEEBB2F41000A8A1F94FF0B4180EC2F7BF2BB2F41009E80268FFF0B4100F31F92FABB2F41000C022B8AFF0B4100143FC605BC2F4100E8482E85FF0B41006C78FA10BC2F4100C8BAB87DFF0B41004ED11119BC2F410012A5BD78FF0B4180C117A623BC2F4100F0384571FF0B4180D1915C2CBC2F4100A679C76EFF0B41002AA91335BC2F410016485067FF0B410042CFE640BC2F41003E9B5562FF0B4180F5B91A4CBC2F4100D26F5F58FF0B4180976E9253BC2F410066666653FF0B410083C00A5BBC2F410044FAED4BFF0B410065AA6064BC2F410090A0F841FF0B410010E9776CBC2F410092CB7F3AFF0B4100C364EA78BC2F41004E840D2EFF0B41006F81847EBC2F4100BEC11724FF0B4180BDC1578ABC2F41007AA52C10FF0B4100DFE08B95BC2F410080D93D01FF0B41802575429EBC2F4100A857CAF4FE0B41003E7998A7BC2F410062A1D6EAFE0B4100BBB88DB1BC2F41004260E5DBFE0B41806588E3BABC2F4100D88173CFFE0B4100B5A639C4BC2F41006E1283C0FE0B4100CDCC0CD0BC2F410006A392B1FE0B4180787AE5D6BC2F4100E63FA4A2FE0B4100F6975DDEBC2F4100A067B393FE0B41003CBD52E8BC2F41005E4BC87FFE0B4180F90FA9F1BC2F4100D26F5F69FE0B4100D26F5FFABC2F41000000004EFE0B41804772F9FFBC2F4100DE020944FE0B4100211FF404BD2F410098BB9637FE0B4100FA7EAA0DBD2F4100787AA528FE0B4180DB680017BD2F41007E6ABC14FE0B4100ECC0391DBD2F4100AA6054FEFD0B4180D5E76A23BD2F410026E483EAFD0B41","QN",4574,141,407,"991","","25",19,11357,"E295",109,43,221,"4","07","8C","POWELLS COVE BLVD","R4","","","","","","","","","","N","T2","07",0,"","CRYDER POINT OWNERS C",120000,2000,2000,0,0,0,0,0,0,2000,"2",1,1,0,0,651,169,20,100,"","0","Y","9","5",63000,83700,0,0,1960,0,0,"","",0.02,0.9,0,2,4,4045740141,0,"0991",0,0,"7d","","423 063","42305","",0,"","1","1","1","17V1.1",0,622.738403871,5332.12796172
198939,"01060000203E91010001000000010300000001000000050000000048503C05F82E4100A2D6346DFB0A41003108ECE6F72E4100C2A8A433FA0A41000681D53BF52E4100782D2174FD0A4180B3EAF38DF52E4100D85F76F9FF0A410048503C05F82E4100A2D6346DFB0A41","QN",926,32,480,"329","","30",22,11370,"E316",115,42,620,"4","03","1D","FLUSHING AVENUE","M1-1","","","","","","","","","","N","T9","07",0,"C","NYC DSBS",15000,15000,15000,0,0,0,0,0,0,15000,"7",0,0,0,0,277,37,0,0,"","0","Y","5","5",339750,339750,339750,339750,0,0,0,"","",1,0,1,2.4,4,4009260032,0,"0329",0,0,"9c","","410 093","40701","",0,"","1","1","","17V1.1",0,837.159672705,23200.6787929
203881,"01060000203E910100010000000103000000010000002500000000728ACE27F82E41006C09F9420A0B410086C9D4E5F72E410014AE472A050B4180863896E4F72E41001A51DA18050B4180DA1BFCDEF72E4100107A36C4040B4180C1A8E4D6F72E410096438B74040B41805E294BD1F72E41007EAEB64C040B41809A771CC1F72E41009C559FEB030B4100E02D90B9F72E41009C559FAE030B4100AF25A4B9F72E4100EEC9C36F030B4180ED7C7FB7F72E4100FA7E6A55030B41006C78BAB3F72E410096218E48030B41803BDF0FAFF72E41003C4ED144030B41803789419EF72E41001A2FDD3A030B41009031F798F72E41004082E235030B410004568E74F72E41009ECDAAF2020B4180BB96D054F72E4100FAA067B9020B41001A515A10F72E4100CA32C422FF0A4100A470FD48F72E410000DE02E7FE0A4100355E3A87F72E410062C3D302000B41803C2CD48CF72E41005E4BC80C000B4180AC8BDBA3F72E4100BE9F1A37000B4100F77560BDF72E410034EF3856000B4180999999C3F72E4100FC87F459000B4100E02D50CCF72E4100FC87F459000B4100948745D6F72E410024287E52000B41001AC09BDFF72E41004CA60A46000B4180D409A8F1F72E4100EA263123000B4100CFF75304F82E41008AFD65F1FF0A410000000017F82E4100C2A8A4B5FF0A4100ADFA5C37F82E4100789CA240FF0A4100EFC9034FF82E4100240681E9FE0A4180AA601458F82E41009E8026C6FE0A410048503C05F82E4100A2D6346DFB0A4180B3EAF38DF52E4100D85F76F9FF0A4100C58F719FF72E41004647723A100B41804BC887E5F72E4100ECE23661120B4100728ACE27F82E41006C09F9420A0B41","QN",926,101,480,"329","","30",22,11370,"E316",115,42,620,"4","03","1D","FLUSHING AVENUE","M1-1","","","","","","","","","","N","T9","07",0,"C","NYC DSBS",105000,105000,105000,0,0,0,0,0,0,105000,"7",0,0,0,0,528,218,0,0,"","0","Y","5","5",1225350,1225350,1225350,1225350,0,0,0,"","",1,0,1,2.4,4,4009260101,0,"0329",0,0,"9c","","410 093","40701","",0,"","1","1","1","17V1.1",0,1989.4736262,111291.279257
205124,"01060000203E9101000100000001030000000100000005000000C0FA5C6DC42C304100907EFB2F3C0A41C05B2021042C304100C8293A783A0A41C020B012C52B30410088635D5B410A41C0BFEC5E852C30410052B81E13430A41C0FA5C6DC42C304100907EFB2F3C0A41","QN",8363,10,411,"1529.02","4004","26",23,11362,"L160",111,43,2150,"4","11","4N","251-05 63 AVENUE","R3-2","","","","","","","","","","N","T9","07",0,"X","FEDERAL AVIATION ADMI",46000,1088,1088,0,0,1088,0,0,0,0,"2",1,1,0,0,200,230,16,68,"","0","Y","5","5",648000,1116900,648000,1116900,0,0,0,"","",0.02,0.6,0,1,4,4083630010,0,"152902",1059908,215000,"11d","","422 065S","43701","",0,"","1","","","17V1.1",0,858.471031786,45847.1076722
219805,"01060000203E910100010000000103000000010000005A00000080AC8B7BC215304100BADA8AE2EB044100FED4F8C0153041006C787AD9EB044140CA3264B61530410034A2B4A2EB04414090A058B21530410018265387EB0441C025E4C3A715304100A067B32DEB0441C076BEDF9C153041009E5E29C0EA0441C0CAA1459715304100D8F0F477EA044140431C4B921530410082E2C72AEA0441409B553F8E15304100E6D022D6E9044180976E728B15304100B88D067AE9044180976E728B1530410008AC1C66E90441C032C4118C153041000E4FAF54E904414080B7008D15304100CC7F483EE9044140A2B4979115304100AC3E57F2E8044140431C4B92153041007EAEB6D5E8044140D191BC90153041002A18957EE8044140FC18D38A153041001C7C61C1E70441802A18F58815304100C898BB6CE70441805DDC668715304100448B6CC8E60441C002094A84153041007EAEB61EE50441C0CCCCCC811530410006121450E40441403CBD327C1530410022FDF68FE20441C0BCE3547A1530410036AB3ED5E1044140CB10277815304100D6C56DB9E0044140B072E87615304100D85F76C5DF0441406210387715304100666666E5DE0441C0F0F4AA771530410018B7D1A9DE0441C013D0A4B1033041003A92CB96960441005F98ECA703304100D49AE6CB96044140FDF6359F033041005A8638F696044140840DCF9603304100083D9B11970441401361C39203304100BC05121997044180BB96F08D03304100CEAACF1C970441C04E40738B033041000E9C331797044100FBCB2E880330410068226C01970441000EBE508603304100CAC342EC96044180A52C2384033041008CDB68C9960441C025E4838303304100907EFBB79604414008ACBC82033041001AE2589B960441C0A44E208303304100764F1E7996044140F163CC84033041009AE61D5D96044180029AC892033041000CB5A61996044100000000B5FF2F410000000004870441000000803603304100DC68009CD20441C0B12E6E5103304100FC1873C3D30441C0EA73557E03304100E6D022B1D4044100A7E8A8C703304100244A7BE5D5044100A7E8A842043041002497FFEBD60441C0B437F8700430410066F7E456D70441405C8FA2DB043041008E06F0BCD8044140B4C8961F053041006CE7FB74D9044100000080920530410000000008DA044180E4F2FF1C06304100000000A4DB0441000000008806304100DC680068DC044100000080E0063041002497FF13DD0441801B0D0050073041000000007CDE044100000000860730410000000030DF0441000000800C0830410000000094E00441C01E850B5E09304100CC7F48DDE2044100D1227BAC09304100E2C79857E3044180E4F27F5D0C3041002497FF4FE60441801B0D001E0E3041002497FF93EB044100BC05B23C0E304100A835CDF2EB0441009D1105580E304100A835CD36EC044100F2412F6C0E3041004E401352EC0441005B42FE800E304100D066D563EC04414090A0B8980E304100D0B35972EC0441003B700EB50E3041003480B76CEC0441C0FA5C2D270F304100304CA60DEC04410083C08A860F304100A69BC497EB044140D6C50DF10F3041009C11A5C6EA044140F6973D5910304100C264AAE4E904410076E0BCAD103041002653050DE90441C068000FE8103041004E621086E80441C030996A0B1130410026E48364E8044100CCEE6938113041000E4FAF8FE80441C0D6346F4F11304100AE47E1BEE80441407B838F83113041008273462BE9044180B74082D611304100FEB27BFBE90441009F3C4C0D1230410028A08981EA0441C0D32BC53E12304100BE5296EFEA04410040A45FCD12304100900F7AFEEB0441004B59C64013304100CAC342F6EC044140A60AE6D513304100627FD9F5ED0441808026021314304100226C783EEE044180787AA54C14304100DCD78162EE0441C04082A28D1430410096900F59EE0441808EE4B2EF1430410064AA6007EE044100D04458321530410096438B7FED044180AC8B7BC215304100BADA8AE2EB0441","QN",14260,101,483,"","","",31,0,"E302",0,45,3612,"","","","ROCKAWAY BOULEVARD","M1-1","","","","","","","","","","N","T1","07",0,"C","NYC DSBS",7949700,0,0,0,0,0,0,0,0,0,"7",0,0,0,0,6500,2600,0,0,"","0","Y","5","5",82637100,82637100,82637100,82637100,0,0,0,"","",0,0,1,2.4,4,4142600101,0,"0000",0,0,"25a","","417 060","45806","",0,"","1","1","1","17V1.1",0,14209.7286127,7337102.37895
231147,"01060000203E910100010000000103000000010000001B00000000F6289CC58E2F4100448B6C9F3603418044692FE38E2F41008638D69236034180B3EA73D78E2F410006A3920535034100F46C96D18E2F41002041F13E34034100FCA9F1CD8E2F4100744694C33303410092CB7F708F2F4100B072687E33034100022B078B902F410040A4DF192B0341003A92CB48902F41006C9A778C2A0341805DDCC68A902F410094A9829128034180F163CC63902F4100460378B427034180DC46C330902F410042F163D926034180C420F024902F410068226C5A260341800C712CB18F2F41002CF69754240341801A2FDD658F2F4100705F078822034100EBE2364E8F2F4100A44E40DC210341801E85EB3A8F2F410066886344210341002DB21D2A8F2F4100DACEF7B8200341809FAB2D1B8F2F410028A08932200341007C61F2F88E2F410024287ED81E0341802D211FED8E2F410004560E521E034180E7FB29E38E2F4100BC7493D51D034100FDF6F5D78E2F4100CA54C1331D034180B96B89D28E2F4100C07D1DD31C034180984C15E08D2F4100C03923A1190341006076CFEF8D2F41007A36ABB51B0341808BDB68BB8E2F4100CA32C4A336034100F6289CC58E2F4100448B6C9F360341","QN",15486,100,414,"1072.01","1042","27",32,11693,"E266",100,45,3612,"4","14","2C","20-57 CROSS BAY BOULEVARD","C3A","R3A","","","","","CR-1","","","","N","T9","07",0,"P","MTA Bridges and Tunne",182677,0,0,0,0,0,0,0,0,0,"7",3,1,0,0,818,934,0,42,"","0","Y","3","5",144450,338850,144450,338850,1950,0,0,"","",0,0.6,0,1,4,4154860100,0,"107201",1034147,156906,"30c","","421 070","45806","",0,"","1","1","1","17V1.1",0,2139.46277399,146633.024294
248044,"01060000203E910100010000000103000000010000003100000000EA9592EC28304100F853E3C18C0841404772B9F728304100842F4CA48B084180218E1505293041001873D7798B0841C047E15A1529304100341136348B084100F9A06723293041000C2428F08A0841408D976E3129304100F21FD2A88A08410085EB71472930410040A4DF378A0841C03E57BB52293041007AC729F48908410098DD5366293041005839B47789084100FCA931782930410092ED7C02890841C019513A8629304100569FAB92880841401136BC9629304100B437F81088084100A5BD81A22930410012A5BD99870841806FF025B2293041004872F90087084180A52CE3BB293041001AE25896860841C04F8D37C729304100FC87F412860841007D3FD5D5293041006C09F947850841C0F0F48ADE29304100B22E6EC2840841C08173C6EB29304100F263CCE283084180029A48F529304100FC187320830841C013D084FC2930410022FDF671820841C003E7AC032A3041005227A0BA810841C003E70C082A304100AC8BDB2A8108410020D22F0C2A3041001461C399800841C089B061112A3041000022FDBC7F0841405530EA142A304100501E16F37E0841C0CCCCEC152A304100DE718A507E084140EA04B41C2A30410062A1D6507B084140FF219D282A304100B8AF031076084140B6F37D082A30410074B515EC72084140401341EB293041004E6210BD720841C0C342CD9C293041004082E23E72084140A8354D89293041009A779C45750841C07F48FFD029304100E4F21FB6750841002FDD44BF293041003480B788770841004D844DF627304100FEB27BBD74084140F38EF39D27304100925CFEC4820841C0C342CD66283041000CB5A60684084100A3927AC728304100B6A679A18408414060E5B0BC283041004CA60A5786084180976EF2AE28304100024D848488084140EC2F1B7028304100E63FA4238808418065886364283041008C4AEAFE890841C0F5281CA927304100343333DE880841403A920BAB27304100A245B68F880841C020B0F2792730410026530544880841805149FD5E27304100FEB27B898C084100E3363A1C283041008816D9628E084100EA9592EC28304100F853E3C18C0841","QN",10808,1,413,"568","1005","29",27,11429,"E304",105,44,2920,"4","13","3E","222-01 98 AVENUE","M1-1","","","","","","","","","","N","T9","07",0,"C","NYC TRANSIT",378791,208000,208000,0,32000,0,176000,0,0,0,"2",7,2,0,1,460,467,440,400,"","0","Y","5","5",4225500,8947350,4225500,8947350,1978,0,0,"","",0.55,0,1,2.4,4,4108080001,0,"0568",1059011,200617,"15c","","413 041","44704","",0,"","1","","","17V1.1",0,3571.75452091,378463.03355
270723,"01060000203E910100010000000103000000010000000D00000080E4F27F5D0C3041002497FF4FE6044100D1227BAC09304100E2C79857E30441C01E850B5E09304100CC7F48DDE20441000000800C0830410000000094E0044100000000860730410000000030DF0441801B0D0050073041000000007CDE044100000080E0063041002497FF13DD0441000000008806304100DC680068DC044180E4F2FF1C06304100000000A4DB044100000080920530410000000008DA0441801B0D802F0B304100000000DC59054100000000CF0F3041000000008C40054180E4F27F5D0C3041002497FF4FE60441","QN",14260,16,483,"","","",31,0,"E302",0,45,3612,"","","","ROCKAWAY BOULEVARD","M1-1","","","","","","","","","","N","T1","07",0,"C","PORT AUTHORITY NY & N",5427576,0,0,0,0,0,0,0,0,0,"7",0,0,0,0,1500,3000,0,0,"","0","Y","5","5",58617900,71101800,58617900,71101800,0,0,0,"","",0,0,1,2.4,4,4142600016,0,"0000",0,0,"25a","","417 060","45806","",0,"","1","","1","17V1.1",0,10578.6259547,5272913.07503
272199,"01060000203E910100010000000103000000010000000C000000009B55DFC04F2F41001895D43F4F0B418003E70C94502F41006C09F93D4F0B41006F810490502F4100F03845B24D0B41803D0AD7C14F2F4100984C15B44D0B4100BF0EDC534F2F410096B20CB54D0B41004C3749544F2F4100A679C7CD4D0B410061C3D35A4F2F41006ABC74CD4D0B41009BE65D5B4F2F41004EF38E8B4E0B4180BC7493564F2F4100D2DEE0C34E0B4180AD695ECE4E2F4100DCB584C64E0B4100182693CF4E2F4100D8F0F4414F0B41009B55DFC04F2F41001895D43F4F0B41","QN",4160,22,407,"929","2012","25",19,11356,"L130",109,43,210,"4","07","5E","20-36 119 STREET","M1-1","","","","","","","","","","N","T9","07",0,"","20-36 119TH STREET LL",7500,462,462,0,0,0,0,0,0,462,"2",1,1,0,0,50,150,30,14,"","0","Y","5","5",100350,124650,0,0,1930,0,0,"","",0.06,0,1,2.4,4,4041600022,0,"0929",1026029,223697,"10a","","405 017","42201","",0,"","1","1","1","17V1.1",0,554.937681414,8796.57120536
273670,"01060000203E9101000100000001030000000100000009000000807EFB3A69FF2E41000E2DB27ABB0A4100BBB8CD9CFC2E41000E2DB24FB70A4100F2418FE3FB2E410072689178C50A41806CE7FB28FC2E41005817B7F7C40A41002A3A1294FC2E41006ADE711AC40A41000DE02DFBFC2E41000E4FAF04C30A4180D3BCE35DFD2E4100F6285CC3C10A4100AF2564E1FD2E4100842F4C17C00A41807EFB3A69FF2E41000E2DB27ABB0A41","QN",926,190,480,"329","","30",22,11370,"E316",115,42,620,"4","03","1D","DITMARS BOULEVARD","M1-1","","","","","","","","","","N","T1","07",0,"C","NYC DSBS",87248,7125,7125,0,0,0,0,0,0,7125,"2",1,1,0,1,365.42,323.42,95,75,"","0","Y","5","5",1727550,2796750,1727550,2796750,1973,0,0,"","",0.08,0,1,2.4,4,4009260190,0,"0329",0,0,"9c","","410 093","40701","",0,"","1","","","17V1.1",0,1399.09086701,91760.5403739
292913,"01060000203E91010001000000010300000001000000080000000013F2013E972E41009C11A533F109410090A0B84C962E4100E2E99518EE0941808785DABA952E41009465880AEC094100A913D04D952E41008EE4F276ED09410027310831952E4100501E16E9EC094100EFC9C36D942E410040355E6FEF0941805DDC46C7952E410042CF6616F609410013F2013E972E41009C11A533F10941","QN",239,36,401,"171","1005","30",26,11101,"L128",114,41,720,"4","01","6D","29-50 NORTHERN BOULEVARD","M1-5","","","","","","","","","","N","T9","07",0,"C","NYC TRANSIT",47176,67500,67500,0,0,0,7875,0,0,0,"2",0,8,0,1,273,120,105,75,"","2","Y","5","2",1002150,5139900,1002150,5139900,2013,0,0,"","",1.43,0,5,6.5,4,4002390036,0,"0171",1002213,212506,"9b","","401 054","40203","",0,"","1","","","17V1.1",0,993.296181051,57982.8882456
306421,"01060000203E910100010000000103000000010000001200000000BDE3547DDC2E410046477245EB074100E8D96C9FDB2E41000E4FAF1DEA074180F5B95A65DB2E4100825149D0E907418025E4032EDB2E4100BAFC8786E9074100FF213DF4DA2E41004A598639E9074100A392BA09DB2E410076029AF6E8074180423E28EADA2E4100A8A44E53E8074100D49A66CDDA2E410006A392BEE707410052B89EADDA2E41009E80261AE707410061C3938EDA2E41005405A379E607410066F72467DA2E4100D8A370F4E6074100234AFB3FDA2E41006666666EE7074180B88D4619DA2E41008E06F0E6E7074180ADD89F0ADA2E4100BC969014E8074180900FFACED92E41004E6210C5E7074100E02D10F3D92E4100FCCBEE7FE8074100FFB2BB9EDC2E4100A2D634F2EB074100BDE3547DDC2E410046477245EB0741","QN",3481,17,405,"589","","24",30,11385,"E286",104,46,2200,"4","05","3C","MADISON STREET","R5B","R6B","","","","","","","","","Y","T9","07",0,"C","NYC TRANSIT",13750,0,0,0,0,0,0,0,0,0,"7",1,0,0,0,30,353.33,0,35,"","0","Y","5","5",63450,179100,63450,179100,1931,0,0,"","",0,1.35,0,2,4,4034810017,0,"0589",0,0,"13d","","403 056","41803","",0,"","1","","","17V1.1",0,852.490824795,10852.4255163
319929,"01060000203E9101000100000001030000000100000006000000807493D8B2F82E4100764F1E3BF90A41003108ECE6F72E4100C2A8A433FA0A410048503C05F82E4100A2D6346DFB0A4100C8987B70F82E4100F6285CA9FA0A410095D44999F82E4100DE93875CFC0A41807493D8B2F82E4100764F1E3BF90A41","QN",926,4,480,"329","","30",22,11370,"E316",115,42,620,"4","03","1D","FLUSHING AVENUE","M1-1","","","","","","","","","","N","T9","07",0,"C","NYC DSBS",4452,0,0,0,0,0,0,0,0,0,"7",0,0,0,0,110,32,0,0,"","0","Y","5","5",100350,100350,100350,100350,0,0,0,"","",0,0,1,2.4,4,4009260004,0,"0329",0,0,"9c","","410 093","40701","",0,"","1","1","","17V1.1",0,366.645642153,4424.4403474
322318,"01060000203E9101000100000001030000000100000017000000005F988C5B5C2F4100EA04349A060B4180A835CD525C2F4100C876BE26030B4100BD52962C5D2F4100847CD0FF020B41808026827C5D2F4100022B87F1020B4180C5FE72B85D2F4100847CD0E6020B4100780B64F45D2F410008CE19DC020B410075029A845E2F4100605452C2020B41001A511A3D5F2F410086A757A1020B4100174810655F2F41003433339A020B418045B6B3A05F2F410026C28691020B41006E34C0A95F2F4100B27BF202060B4100575B31C9632F41005EBA4946050B4180D6346FA8632F41008204C559F80A4100F1F44A88632F4100DEE00B5FF80A418030996AF4592F4100D24D62F1F90A418027A0C90C5A2F4100143FC68E030B41006C78BA485A2F41004E621084030B4100B150AB845A2F41001AE25879030B41001A519AC85A2F4100C66D346D030B4100B9FC87105B2F41001AE25860030B4100D9CE77505B2F41001E85EB54030B4180348037595B2F4100F8E461C8060B41005F988C5B5C2F4100EA04349A060B41","QN",4295,1,407,"907","1013","25",19,11354,"L130",109,43,1200,"4","07","5E","124-15 28 AVENUE","M1-1","M2-1","","","","","CP","","","","Y","T9","07",0,"C","NYC TRANSIT",459848,79260,79260,0,34960,0,44300,0,0,0,"2",9,2,0,1,307.5,1258.92,100,240,"","0","Y","5","5",5028300,11319750,5028300,11319750,1994,0,0,"","",0.17,0,1,2.4,4,4042950001,0,"0907",1028265,221159,"10a","","405 016","42203","",4042950001,"05/10/2007","1","1","1","17V1.1",0,3539.07326392,452612.35798
